"Symbol" "baseline" "Symptomatic" "Asymptomatic"
"TAL1" 0 0.625856260389195 0.646815558748612
"TJAP1" 0.206780878344285 0.488161503063037 0
"CEP63" 0.128701534655229 0 0
"PELI2" 0 0 0
"NDUFA9" 0.129523339726517 0.646944576279121 0.217493793008255
"SLC25A38" 0 0.383656009349482 0.295046701245245
"ATP6V1H" 0.178049021101219 0 0
"MED12" 0.125839378026471 0.934016695961476 0.476375833125456
"BUD23" 0 0.774853461226493 0.410252669530264
"NDUFB2" 0.2155105452871 0.249429355214723 0
"HSPBAP1" 0.124582047701533 0 0
"UBASH3A" 0.124876812080232 1.45909088227476 0
"SAFB" 0.155069496276427 0.824647508151388 0.384853601175264
"MRPS27" 0 1.08713328822958 0
"TBCA" 0.219850899704346 1.06415110705577 0.269366111522181
"TBCAP1" 0.219850899704346 1.06415110705577 0.269366111522181
"AIMP2" 0.100961296033796 0.282794872461942 0.208755592508721
"ZNF274" 0.243335811408307 0.240191372070331 0
"RC3H2" 0.126638428960231 0.225033871826214 0.185514029515442
"HSD17B4" 0.140173716107254 0 0
"CRBN" 0.106373054766101 0 0.47960612508883
"PEBP1P2" 0.115779114767412 0.921506772398091 0
"ADI1" 0.234537251790667 0 0
"CD180" 0.130002475714962 0.558230174715037 0.384921581574865
"SEC61G" 0.147009408295157 0 0
"PFKL" 0.130184717114136 0.971552296044567 0
"ERLIN1" 0 1.60971961304688 0.348344250396485
"CPD" 0.109677413815379 0 0
"FAM50A" 0.124135421856243 0.392181378802589 0.402590401534392
"USB1" 0.108468848115462 0.272264768245929 0
"COPS3" 0.108043362040176 0.527556162152693 0.390671199112233
"PPP3R1" 0 0.936451626431852 0
"HMG20B" 0.107409170010976 0.295385532800502 0.38460381444099
"SKIV2L" 0.208342722889131 1.82109111266967 0.827982443908903
"CLEC4A" 0.105371692801031 1.62597969952876 0.283239589055337
"PEPD" 0.10806362882045 0 0.223624226078006
"PTOV1" 0.152310123843026 0.867233991347927 0.189733892668558
"CENPX" 0 0.25831940237244 0.451940870191455
"DNAJC7" 0.100910180417388 0.264659275714345 0.237696506560859
"ANK1" 0 0.240517639478038 0.417227127678336
"MARC1" 0.111803640394092 0.234880796482551 0.195955755041921
"PMF1" 0 1.14520169056592 0.19090698334158
"SAE1" 0.157365353200573 0.470867873314836 0
"CDKN1C" 0 0.808477250591875 0.455501735867573
"GLUD1" 0 0 0
"AP3B1" 0.111931804332681 0.237649270812098 0
"FAM193A" 0.145305773638816 0.291066224742716 0.773509959293115
"FES" 0 0 0.197673871167216
"HDAC3" 0.108055850418659 0.89994292124746 0.244383426360286
"DHX8" 0.124357456151384 0.352965648956807 0.438210175509536
"IKBKAP" 0.15046815839908 0.641025662256686 0
"TXK" 0 0.505949181574925 0
"C1orf123" 0 0 0.193811873612469
"HDAC4" 0.141903851388784 0 0.184387245205438
"PAK1" 0 0 0
"MTMR4" 0.176822735270296 0 0.19362464456564
"ABHD5" 0.115956350650157 0 0
"COMMD4" 0.129199035637243 0 0.308392597104862
"IGKV1OR2-108" 0.107744545180754 0 0.191836719143115
"PPP1R12A" 0.110270719703711 0 0
"BCL11A" 0.12355715682054 0.507992953295094 0
"FASTK" 0 1.30847386049636 0.465880932511239
"POLR2I" 0.100695487671915 0.466752593972354 0.212540484622888
"CEP68" 0.128459080614544 0.671570708853624 0
"RPF1" 0.115712897122732 0.2451182710686 0.191433621630655
"THYN1" 0.220746910367295 0.630445300881845 0
"DUSP3" 0 0.77379319204125 0.222626785903764
"LYRM1" 0.235549607229307 0.941071614152883 0.248817848434722
"MANBA" 0.151726569973743 0 0
"TBC1D9B" 0.118368472140826 0 0.19161900782358
"PRPF31" 0.14672966270138 0.308727893668746 0
"MTF1" 0.122113143414088 0.239518208231714 0.415444891414219
"TRPV2" 0.107828201170538 0 0
"ING3" 0.219395175742609 0 0
"IGHD" 0.21941984239642 0.869288560389572 0.220639733025946
"SNX2" 0.142025981482269 0.474634679720123 0
"RNF11" 0.248463082868683 1.60103204182978 1.04748616303144
"ZCCHC8" 0.148937000831085 0.250952233583225 0
"STK26" 0 0.223218141578534 0
"SORBS3" 0.122093022644031 0.237389970622125 0
"EIF4ENIF1" 0.124517567450784 0.244748060059414 0.190980430667852
"SP3" 0 0 0
"LY75" 0 0 0
"GSTM2" 0 0.222751043849302 0.417562319005086
"GSTM4" 0 0.222751043849302 0.417562319005086
"GSTM1" 0 0.222751043849302 0.417562319005086
"DR1" 0 0.266992906272753 0
"SMARCD2" 0.106987797880492 0.878575864570609 1.00584678541937
"TRIM26" 0 0.489621633172475 0
"WLS" 0 0 0.398823450943443
"CPSF6" 0.131798401079481 0.310068017385591 0
"PCNP" 0.104847064118123 0.222527900552001 0
"PRPF3" 0.160022499859313 0.620170094457996 0
"FAM222B" 0.101454791965339 0.992339900888229 0
"ARL2BP" 0.132830274561768 0.526399343112196 0
"ETFA" 0.14022191956754 1.28543179811324 0.683502293563272
"ENGASE" 0.210746360448871 0.844106207618198 0
"KLRG1" 0.126603023339341 0.479252053762135 0.289194295961949
"PRPSAP2" 0.176596990452341 0 0
"MKL1" 0.216021826850687 0.700878893998642 0.208954336619938
"CHST12" 0.214715982774494 0 0.273302840963655
"GTF2H1" 0.155952257467414 0 0
"TSPYL2" 0.129948577595964 0.359724892103392 0
"LARP4B" 0 0 0
"NUP43" 0.15384945731283 0 0
"FIG4" 0 0.847518905205357 0
"NDUFV2P1" 0.144671663609699 0.480234842730787 0.947985785040289
"NDUFV2" 0.144671663609699 0.480234842730787 0.947985785040289
"CD33" 0.125597657994805 0.22581949870601 0.21859843013215
"C5orf15" 0 0.345306685678081 0
"RASSF1" 0 0.227835693256037 0
"PREP" 0.111973609529108 0 0
"NFE2L1" 0 0.291842100219549 0.516483702480955
"BZW1P1" 0.12214891643965 0 0
"BZW1P2" 0.12214891643965 0 0
"AP3S2" 0 0.307338844666745 0.206436913356395
"C15orf38-AP3S2" 0 0.307338844666745 0.206436913356395
"FBXO38" 0.145224661279255 0 0
"PMS2P3" 0.141951325302695 0 0.390241176150999
"PIP4K2C" 0.116244292281754 0 0.393545902123525
"REXO2" 0.110968085469418 0.51095936599269 0
"NASP" 0.139855826072468 0 0
"DLST" 0.132376100616489 0.796639443759209 0
"TRAK2" 0.113637364015959 2.33742224667099 1.06110660074228
"EIF2D" 0.10184235128105 0.56275705553533 0.239041335095799
"PDAP1" 0.205706954898386 0.918687530233442 0.244921449377524
"STOML2" 0.114775016477022 0.282089990452755 0.416418221910949
"BIN3" 0.12468009893022 0.252910775078854 0
"CYCSP55" 0.105304188744565 0.693471816012774 0.245651499485067
"CYCS" 0.105304188744565 0.693471816012774 0.245651499485067
"CDS2" 0.222232697223629 0 0
"KIAA1109" 0.124699089057359 0.253773719965889 0
"PANK4" 0.14564511052309 0.330074595700121 0
"GPKOW" 0.108262781189877 0.283517738430299 0
"TAF1D" 0.149167680487195 0 0
"TRRAP" 0.135775716185833 1.29090814596053 0.237051121300497
"PHF10" 0.163270477293243 0.542684059504702 0
"SH3YL1" 0.112855571978322 1.24242428295882 0
"PCNT" 0.13007470509071 0.693787210696078 0.43276713366885
"KAT2B" 0.10028693318682 0.71837663666912 0
"RTCB" 0.108858881893873 0.667042681967728 0.208172784105648
"DNAJB12" 0 0 0.406058185094928
"JRK" 0 0.552743620323233 0.188239851466326
"CLP1" 0.129789106917467 0 0
"PSMD12" 0.155607422801441 0 0
"AQR" 0.238110871796162 0 0
"NEK7" 0 0 0
"HSPA1L" 0 0.533154925912837 0.622149868747786
"SUMO4" 0 0 0.204511968127267
"RGPD2" 0.159904198671619 0 0.436989711611832
"RGPD8" 0.159904198671619 0 0.436989711611832
"RGPD5" 0.159904198671619 0 0.436989711611832
"RGPD1" 0.159904198671619 0 0.436989711611832
"RGPD3" 0.159904198671619 0 0.436989711611832
"RGPD4" 0.159904198671619 0 0.436989711611832
"RGPD6" 0.159904198671619 0 0.436989711611832
"RANBP2" 0.159904198671619 0 0.436989711611832
"IER3" 0.130696147436548 0 0.195418688110294
"GRSF1" 0.154209161260303 0.476136315038139 0.197079789509573
"CCT2" 0.214255907728907 0.228250610158363 0.204608047486575
"MARK2" 0.108587379738078 0.714390279839834 0
"TNFAIP6" 0 2.29232065901393 0.740716417968759
"CES2" 0 0.489002590406997 0.23423428860808
"COG2" 0.116264109293135 0.830941959475263 0
"DDX27" 0.102144683097126 1.01578924110376 0.25461672047844
"BSCL2" 0 0 0
"HNRNPUL2-BSCL2" 0 0 0
"CEACAM4" 0 0.229243563642623 0
"NDST2" 0.11703071897732 0.257926741108918 0
"DUSP7" 0 0.574814033255897 0.237821329516388
"FAM189B" 0.10919015010506 0 0
"PIP4K2B" 0.219803282223311 1.25034134009914 0.25623852649771
"MEF2A" 0.107663270422481 0.587675181129908 0
"S1PR1" 0.109319745985457 1.10908839801115 0
"CRK" 0.24828855553863 0.321929686465205 0
"CHD1L" 0.238150352601571 0.229516143623142 0
"DCPS" 0.113752634166592 0 0.428854505145597
"ZBTB40" 0.236574055669752 0.78300218093583 0
"CYB561D2" 0 0.586688399355394 0.58475312743423
"DNAJA2" 0 0.300817446425566 0.188865501889724
"PCYOX1L" 0 0.633130424578549 0.27277552427055
"MAP2K4" 0.223429632202592 0 0
"IGHMBP2" 0.111590773304013 0 0
"UBL4A" 0 0.893741908678616 0.199037688473405
"PRMT5" 0.101967241779899 0 0
"DNAJB6" 0.119565101897847 0 0
"GZMA" 0 0.539534964699347 0
"TPCN1" 0.116918338868239 1.41439035576786 0.400137731897961
"SUPT20H" 0.130567396228147 0 0
"HSPA4" 0.120657994516097 0.252395214792501 0
"GSE1" 0.107467052178906 0.246113465901379 0.204314551575892
"AXIN1" 0 0.803789026963816 0.421266351421401
"TTC38" 0 0 0
"ITM2C" 0 0.245754531278922 0.407329913211089
"SPTLC2" 0.104572069213559 2.50963503902689 0.598479017654753
"MRFAP1L1" 0.129724699396148 0 0
"SENP5" 0.101662549785069 0.915944466771653 0
"RREB1" 0.213795613911061 0.788072294237382 0
"PTP4A1" 0.109220405879764 0.531601672105142 0
"PLOD3" 0.251539838119351 1.10952516185213 0.426435812264612
"QDPR" 0.229256011695227 0.223971437034373 0.189286528331507
"PTPN7" 0.120266868453374 1.10510199682432 0
"JCHAIN" 0.134043668136956 0.263150633851116 0
"SSRP1" 0.10677579996836 0.943472703470347 0.336927672735981
"LRPPRC" 0.130629384077868 0.259659097967964 0
"STK19B" 0.214724614981417 0.261679492527072 0.393671069502645
"STK19" 0.214724614981417 0.261679492527072 0.393671069502645
"GLA" 0.115379971243262 0.330800556651479 0.238283619009524
"KLF3" 0 0.259693892389567 0
"IP6K2" 0.176582583834309 0 0
"AGTPBP1" 0 0 0
"SDHB" 0.123926446250269 0.253360141143944 0.604954726400633
"RHOD" 0.147537137009267 0 0
"GOLGB1" 0.159532550801652 0 0.210910596660603
"DNAJC13" 0.2103522107408 1.21337639647654 0.214567061604991
"MGAT4B" 0.106194418649072 0 0.533211928108903
"MRPS10" 0.12780155518505 0 0
"NCOR1" 0 0.319123549649652 0.209572113465063
"ASB8" 0.123925621469665 0 0
"CUL1" 0.146523558597627 1.07974462258803 0
"RAB20" 0.118913382227074 0.864541276276878 0.51939665423819
"MBTPS1" 0.16021518365214 0 0
"SAP25" 0 1.56014280578576 0.798266627465072
"ZNF672" 0.219779721994714 0.51661854864267 0.261139267850914
"SNF8" 0.159096915924679 0.988450058662389 0.725383400355973
"TMEM41B" 0.105974083328614 0 0
"APBA2" 0.106701691368355 0.283372946834925 0
"SPIB" 0.231148212385634 0.976607478947343 0.220151857331254
"ZNF330" 0.165248058311351 0.284411078476973 0
"RASSF7" 0.141126523045875 0.267246296117159 0
"IFI44L" 0.10179601173056 3.35134370914865 1.04298873864022
"E2F3" 0.108182337470866 0.547997270343573 0
"RNF139" 0 0.223924394936166 0
"GBAP1" 0.225396899048036 0 0
"GBA" 0.225396899048036 0 0
"TCERG1" 0.159332342197856 0.232906899228047 0
"CLNS1A" 0.148533458311386 0.2307958146329 0
"G6PC3" 0.109067716170119 0.231254926759381 0
"FXR1" 0.114396589968835 0.245895369986257 0.41683265690049
"C2CD5" 0 0 0
"NUBP1" 0.115919915265965 0.754048110802672 0
"PDK3" 0.119481464054319 0 0.228348642245419
"AZIN1" 0.111202219013524 0.241298230410365 0
"DGCR6" 0.100869883945986 0.744884127304071 1.00623974484396
"DGCR6L" 0.100869883945986 0.744884127304071 1.00623974484396
"FBXO42" 0.145140854548681 0 0.213239670397377
"API5" 0.111158269984275 0 0
"DDX19B" 0.106383578815528 0 0
"DDX19A" 0.106383578815528 0 0
"FEZ2" 0 0 0
"ZNF335" 0.136761182498545 2.19171287526821 0.356416437889028
"P2RX5-TAX1BP3" 0.103691101361878 0 0.254657166760543
"CASP9" 0.105949776105665 0.240531677043717 0
"DAPP1" 0.130347317391373 0.523717351223039 0
"SGPL1" 0.108003216455527 0.268597360948022 0
"CD59" 0.114335701750632 1.25186378264793 0.216151141388448
"CLASRP" 0.112499946118261 0.930342270437508 0.205962658739137
"TRAPPC9" 0 0 0
"ABT1" 0.108269834728364 0.312160141689474 0
"FAF2" 0.122663570522236 0.63653586445358 0.196713351954342
"DOCK10" 0.227383307934379 0.619965314947457 0
"IGF1R" 0 0 0
"YLPM1" 0.139790717576362 0.92445730896674 0.433238867205509
"ATP13A1" 0.221387026491789 0.235805220873375 0
"APAF1" 0.119157441185167 0 0
"UBR5" 0.156278426596526 0 0
"TFRC" 0.228939767466136 0.358296416624091 0.188330907554599
"LIME1" 0.11103513272891 0.723421823979918 0.97240749801945
"FAM13B" 0.139068873811284 0 0
"HOPX" 0 0.578184909081278 0
"DCAF8" 0.113578146079363 1.48102279492575 0.200941826078792
"TSC22D2" 0.116745551999724 0 0
"PHF2" 0.154657934269062 0.568700356951601 0.741683883975855
"ATG9A" 0.102303156466141 0 0
"DDT" 0.112122919564638 0 0
"TRPC4AP" 0.231837016915304 0.597423780096037 0.265170228447214
"HIST1H3H" 0.103096394672401 0 0
"MADD" 0 0.547275019301034 0.841093216583292
"SPECC1L-ADORA2A" 0 1.99101637769319 0.425477614841147
"ADORA2A" 0 1.99101637769319 0.425477614841147
"NSL1" 0 0.591599477933016 0.219258716583264
"PRKAG1" 0.102231421019437 1.13177101698066 0
"MT1F" 0.110670729308545 1.31939277414962 0.481984455771997
"DIMT1" 0.115360618630237 0.450435890175956 0.195654197780378
"ZMYND11" 0.248900290038818 0.293953272005636 0.28538281703526
"RRP12" 0.104043313565506 0.231784381565072 0.638371801771151
"ZER1" 0.112747609821457 0 0
"PLEKHF1" 0.111571389426416 0.460796711989652 0.188858467627098
"OTUD4" 0 0.349964638408837 0.187082271510335
"BCR" 0.217027577805777 0.901724414792115 0.258100940435754
"MEN1" 0.145253426113435 0.93510588874902 0
"UPF3AP2" 0.147910245535584 0 0
"UPF3A" 0.147910245535584 0 0
"HMGB2" 0 0 0
"STXBP3" 0 0 0
"MARK4" 0.216309526145357 0.223230268869376 0
"ISCA1" 0.116620140844107 1.01034658271621 0.531708421552903
"GAA" 0 0 0.210117695759068
"ATG12" 0.241334363279982 0.238857970683488 0.246922813259228
"OLA1" 0 0.433044098982124 0.80963397938387
"LARS" 0.12627934688885 0 0.199392919625446
"HINT1" 0.113285489255457 0.264508009757965 0
"CLPP" 0 1.49468791383893 0.969823955286228
"HLA-DOB" 0.131373135226964 0.519020666069257 0
"KCTD7" 0.144910198962446 1.28398746060014 0
"TGFBR3" 0.123264600033896 0.792762601241943 0
"ACP5" 0.100808088471257 0.445407922125176 0.302156217933917
"USP20" 0.100470089366902 0.92709967122347 0
"ASF1B" 0.109375456251014 0.227378026201709 0.399962255838534
"PSMB5" 0 0.306217937637936 0
"GALNS" 0.149743989548627 0.461565333661982 0
"CEACAM1" 0 1.71983486599339 0.479763160051786
"DHRS9" 0.249701652290464 1.4983248574125 0.310940903946716
"DVL3" 0.135783987374723 0.759753611418225 0
"POLL" 0 0 0.201832994161821
"PPP1R12B" 0 0.310999425458042 0.422217611925973
"HSBP1" 0.116028393077345 0.482324247496668 0.191248698387644
"DSCR3" 0 0.443203787210776 0.197350213984181
"USP21" 0.239074964408487 1.60002904683619 0.248437861475279
"ERAP1" 0.108175370921716 0.272431816184245 0
"TIPARP" 0.220159635158828 0 0
"ARFIP2" 0 1.86509944327104 0.196815895957089
"GALC" 0 0.627076040320499 0.410197558848815
"LTBR" 0 0.460654043463859 0
"ZNF200" 0.222263997890076 0.472499107216869 0
"CTNNBL1" 0.117886160922697 0 0.189509860891806
"C7orf43" 0 0.796155529077414 0.710844539964238
"DND1" 0 0.978657966496449 0.183725913959502
"NME4" 0.109475986340093 0.340720752193981 0.223969179220427
"RAB11FIP2" 0.135049285924644 0 0.197214316975338
"ATOX1" 0 2.37033651671199 0.709414553089488
"PFKFB3" 0.101221440405852 0.273009857838075 0
"MIR93" 0.11530914877558 0.821637720243257 0.220281049423921
"MIR25" 0.11530914877558 0.821637720243257 0.220281049423921
"MIR106B" 0.11530914877558 0.821637720243257 0.220281049423921
"MCM7" 0.11530914877558 0.821637720243257 0.220281049423921
"MMS19" 0.114156215061565 1.59478543672002 0.222083071214618
"KLRB1" 0.108183350510314 0.244364960806054 0.374760572264188
"MTMR9" 0 0.559509190559535 0.47680218465643
"PLEK2" 0.129273189371288 0.619000329847363 0.489664055525807
"DPH1" 0 1.13294518457357 0.409645137126891
"OVCA2" 0 1.13294518457357 0.409645137126891
"LTBP3" 0.218751586536639 1.61731443078254 0.196313896400513
"ANKZF1" 0.228123260251976 2.17978916101887 0.696305540191307
"HTRA2" 0.229860145230119 0.808900765002488 0
"ARID4B" 0 0 0
"ITGAE" 0.15646461933997 0 0
"HIP1R" 0.210849322849134 1.10187205791978 0
"TLR5" 0.101447386263221 1.20166837154176 0
"THOC2" 0.130430749618776 0 0
"SAP130" 0.141982007061812 0.314425385083986 0
"GTF2H2C" 0.220935433150843 0 0
"ZNF589" 0.112552470677637 0.643258126587997 0.409896897946861
"TIA1" 0.143398860734403 0 0
"ADH5" 0 0.30952529135988 0.240781956787616
"PIGV" 0.118094949764338 0 0.238013953029338
"AUTS2" 0.10279488652416 1.20692270493483 0.377147429242314
"POLR3E" 0.231267805750282 0.237541024681142 0
"GNPAT" 0.140052222902337 0 0
"PRKDC" 0.153998689471021 0 0
"SNORA11" 0.145573263185186 0 0
"RBX1" 0.110334209308892 1.85867899608267 0.878553795798243
"WAPL" 0.12414616089176 0 0
"DRG1" 0.11548279727247 0.620591706460709 0.424533915205921
"HSD17B12" 0 0.249000530464587 0
"FAM60A" 0.101835120307058 0.229750736271307 0.194594147067757
"CNNM3" 0.133903080749712 1.51388613712275 0.214043061059209
"GOLGA5" 0.150528972107755 0 0
"ARFGAP3" 0.226096033946363 0.582395855647245 0.290617222338506
"MCM6" 0.108628100250007 0 0.205015193017916
"PRKCZ" 0 1.02302496789253 0.410374074483459
"TNK2" 0 0.238658947385587 0.295484594166346
"TM6SF1" 0.11312611528591 0 0
"PPARD" 0.121803544072339 1.75513091007676 0.201043002004465
"PAX5" 0.237917346614156 0.836504797092244 0
"CDC42EP2" 0 0.544364038766405 0
"DCAF7" 0.105713833510379 0.254346546070081 0.184196838577146
"NUTF2P2" 0.108885216654502 0.616423109354452 0
"NUTF2" 0.108885216654502 0.616423109354452 0
"DDX1" 0.104614572763906 0 0
"IGKV1OR2-118" 0 0 0.201287308941031
"IGKV1OR-2" 0 0 0.201287308941031
"IGKV1OR1-1" 0 0 0.201287308941031
"IGKV1OR2-2" 0 0 0.201287308941031
"IGKV1OR10-1" 0 0 0.201287308941031
"IGKV1OR9-1" 0 0 0.201287308941031
"IGKV1OR2-1" 0 0 0.201287308941031
"IGKV1OR9-2" 0 0 0.201287308941031
"IGKV1OR-3" 0 0 0.201287308941031
"MZF1" 0.224106385798628 0.653147806266787 0
"WDR61" 0.148946760961621 0.231067651740752 0
"ATP5G1" 0 0.225330154371013 0.509072629185758
"HECTD3" 0.111150014633736 0 0
"SETD2" 0.159611532565098 0 0
"KLF13" 0 0 0
"ADHFE1" 0.113130457681654 0.9194076850742 0
"RRS1" 0.113130457681654 0.9194076850742 0
"TTC31" 0 0.991498486608847 0
"TMEM63A" 0.125582709399571 1.25960748653545 0.618157190975581
"PUDP" 0 0 0
"ZNF710" 0 0 0.182870367291604
"LAS1L" 0.107315656935676 0 0
"BAZ2A" 0.223338004213708 0.394385179171163 0
"TSC2" 0.13935882523614 1.14975498419944 0.228891931166427
"PPP1R3D" 0 0.535761153507505 0.384794465506782
"NF2" 0 0.723486532067402 0
"UPF2" 0.138723022554034 0 0
"SNRPF" 0.133626824464162 0 0
"TTF1" 0.168924190258103 0 0
"NDUFS3" 0 0.283666710691584 0.195367628399119
"BCL2" 0.101086423870064 0.296765212223031 0
"MRPS14" 0.146352943299875 0 0.417632599788974
"RSL1D1" 0.207738855068703 0 0
"TMEM243" 0.109514815072363 0 0
"SNX19" 0 0.252200198145422 0
"ZNF395" 0.143819235381781 1.25153398745166 0
"BAZ1B" 0.132282666219153 1.41514626870797 0.420842967098584
"VPS11" 0 0 0
"TXNDC15" 0.155738966072005 0 0
"HMGXB4" 0.109950811836166 0.542045123629999 0.250354187511551
"COQ9" 0.11658161920163 0 0
"BCL7B" 0.128202806944511 0.763219321847128 0
"ARHGEF11" 0 0.259171328161909 0.183297716335841
"MIR765" 0 0.259171328161909 0.183297716335841
"TM2D1" 0.138876618535738 0.249885898782234 0
"PSMC3" 0.306484487870829 0.339326897594707 0.393471699022752
"KIAA0319L" 0.120239051020319 0.937422749933803 0
"SGF29" 0 0.487590412859124 0
"N4BP2L1" 0.129486590582893 0.293850902839053 0
"HNRNPA1P3" 0.119188925396643 0.242487685640473 0
"SLC25A28" 0.142802289030181 0 0
"SFI1" 0.250638859018122 0.79121063037198 0
"AKIRIN1" 0 0 0
"VPS16" 0.104035680531861 0.240404226547963 0.192575258164719
"MRC2" 0 0.230999291756754 0.234880985190013
"TTC1" 0.161195181013593 0.252946785690196 0.397690728414613
"TRAPPC2L" 0 0.297818837274504 0.402678850735331
"DUSP11" 0.129798194796286 0 0
"IFRD1" 0.102421966392688 0 0
"SDHCP4" 0.23197501955176 0.338122610057466 0
"NADSYN1" 0.134990030330007 0 0.217094513344772
"GTF2F1" 0.211941630702931 0.388734323550984 0
"EI24" 0 0.926735091677477 0.235798121625601
"GPS1" 0 0 0
"SUGP2" 0.148940750737383 0.878488412533882 0
"SLC2A4RG" 0.125121109543422 1.71267159762668 0
"SLC3A2" 0.106722742360811 0 0.214974626867073
"GNA15" 0.108225678457021 0.281359735986151 0.211600700175831
"STYXL1" 0 0 0
"VAMP7" 0 0.227591177149795 0
"SLC25A20" 0 0 0
"DCLRE1C" 0.13848004753171 0 0
"COG4" 0.13417721689418 0.26697684482686 0.395113012829742
"TRAF3" 0.128282598422533 0.421540657335009 0
"TSC1" 0.126769791071933 2.75484084936028 0.514725187694184
"MPC2" 0.101719166243463 1.29694572161741 0.29944241655872
"DNAJA3" 0 0.532517034537076 0.192075833714267
"ZSCAN18" 0 1.04968581769583 0
"NOL11" 0.133927210059355 0 0
"BACH2" 0.157169618211573 0.944014644425186 0
"UBE2S" 0.239992601740865 0.983887713404514 0
"UBE2SP1" 0.239992601740865 0.983887713404514 0
"UCKL1" 0.10591265211729 0.660679983497016 0.196279410112464
"UBA3" 0 0 0
"ASGR2" 0 0.575928871917046 0.192762135682466
"ALKBH1" 0.236439696052557 0 0
"TAPBPL" 0.108355216898726 0.281752234980662 0
"DENND1B" 0 0.656964760255776 0
"PDXDC1" 0.110959790506156 0.399101119077051 0
"GSK3B" 0.105806580018298 0 0.236228234676416
"NELFB" 0.124013550909489 0.892640288935112 0
"ZFR" 0.103616523710206 0 0
"PHF20L1" 0.130310837548854 0 0
"GTPBP2" 0 3.18525649061511 0.953519023586074
"ARMC8" 0.248054475762485 0.322680802244709 0
"HPSE" 0.117024475811135 0.550075800115159 0.210938968571262
"SLC36A1" 0.100176802216039 0 0.269989902887728
"PAGR1" 0.140521105598078 0.763132511959265 0.503270139926369
"PLCD1" 0.108478479635511 0 0
"MTMR6" 0.100843985209841 0.237471092803418 0
"ZNF394" 0 0.276779057143617 0.219646175662217
"PMS2P7" 0.135616414834179 0.628325936976183 0
"PMS2P1" 0.135616414834179 0.628325936976183 0
"PMS2P10" 0.135616414834179 0.628325936976183 0
"PMS2P6" 0.135616414834179 0.628325936976183 0
"PMS2P2" 0.135616414834179 0.628325936976183 0
"DNAJC16" 0.116140643806256 1.26601713315662 0
"IRF5" 0.107733814811793 0.235229372778571 0
"EBLN2" 0.132216514379726 0.250857544727603 0.599891087496645
"PDLIM5" 0.257192261323345 0.307045522077429 0
"PPFIA1" 0.137275966776675 0 0.39963216884567
"UGCG" 0.131726062314288 0 0
"MIR4668" 0.131726062314288 0 0
"CD5" 0 1.03830517912922 0
"OSER1" 0 0 0
"LRBA" 0.100495416817202 1.13341753936704 0.186648120619279
"TARBP1" 0 0.468707561843293 0
"ZBED5" 0 0 0
"ADK" 0.125644812651876 0.561206302848762 0.210508262775572
"PCIF1" 0.159472740803283 0 0
"VIPR1" 0.124003767163123 2.08132358121797 0.408238096481644
"ARL2" 0.232665577042668 0.244770863762116 0
"RTF1" 0.134927595250198 0 0
"TRAP1" 0 0.959973972883746 0.190091096831689
"HMBS" 0 1.27737097161856 0.521406662761674
"BRD7P2" 0.133522319735159 0 0
"BRD7" 0.133522319735159 0 0
"LSM6" 0.128870710049098 0.313951146643931 0.20532097868729
"INPPL1" 0.114713714300786 0.838886138130039 0.225532495347856
"ALDOC" 0.101861584457591 1.31982140168813 0.277901129342128
"FH" 0.213117834822979 0 0
"PRPF4" 0.139429053466609 0 0
"ACIN1" 0.138574833761266 0 0
"U2SURP" 0.128482667349589 0 0
"WDR59" 0.163129596572523 0.33582507784072 0
"LCMT1" 0.152242037489609 0 0.193949239913563
"KDM1A" 0.11322060428486 0.227067302318623 0.187028525844315
"TOPBP1" 0.103821747784022 0.233473539617286 0
"TNRC6B" 0.116066550184707 0.358256621085349 0.223079864061626
"USP47" 0.24491200986684 0 0.27812295850442
"USO1" 0 0 0
"JMJD6" 0.194030047310707 0 0
"RALGAPB" 0.13808383121259 0.225477040109881 0
"HEXIM1" 0.132080096186244 0 0.50894512810108
"TMEM176A" 0 0 0
"MRPS11" 0.128978779881296 0.98033253436711 0.770416039748971
"SF3A3" 0.122399486220264 0.58124096432873 0
"NAXD" 0.12467137628289 0.827066581610132 0
"CHPF2" 0 1.47210951330775 0.44145152846902
"MIR671" 0 1.47210951330775 0.44145152846902
"NECAP1" 0 0.363011961728714 0
"DDX11" 0 0 0
"PML" 0.219826131054968 3.13999401327459 0.59315666720227
"SEMA4C" 0.106325138850873 1.93447188919435 0.345258706243224
"SMIM7" 0.13669106161935 0.285574324016729 0.233243558313379
"INTS9" 0 0.316821351424421 0.279932304615012
"SART3" 0.123632509559614 1.00350782982019 0.184463645403546
"ABCC5" 0.158105762853794 0.944842176341395 0.382511324490212
"GSDMB" 0.120608693747176 0.794537205682053 0
"GLOD4" 0.140603631825639 0.242158582449106 0
"MRPS35" 0.144513376396656 0.515251821702165 0.226524602595606
"VAPB" 0.165154431342182 0.235633172730383 0
"GAS2L1" 0.108884974863079 0 0
"GTF2B" 0 0 0
"NOP2" 0.110712948888954 0.641056042031551 0.237555586029959
"F2RL1" 0.124480669884922 0.516822103200575 0
"RANBP3" 0.119019856877017 0.715418835334058 0
"PLXND1" 0 0.306167531383113 0
"TM9SF3" 0 0.227996152965355 0
"CD79B" 0.14332438472953 0.247021025775033 0.204878494862276
"ARFGAP1" 0 0.619299548339137 0.182646754491632
"FBXW4" 0 0.254042691964278 0.184291576657277
